"Données historiques"
"Date: 01/01/1990 - 21/10/2016"
"CAC 40"
"ISIN","MIC","Date","Ouvert","Haut","Bas","Fermer","Nombre de titres","Number of Trades","Capitaux","Devise"
"FR0003500008","Euronext Paris","13/12/1990","1659.40","1659.40","1659.40","1659.40","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","14/12/1990","1635.52","1635.52","1635.52","1635.52","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","17/12/1990","1606.23","1606.23","1606.23","1606.23","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/12/1990","1591.65","1591.65","1591.65","1591.65","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/12/1990","1589.32","1589.32","1589.32","1589.32","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","20/12/1990","1552.72","1552.72","1552.72","1552.72","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/12/1990","1539.30","1571.85","1528.90","1563.97","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","26/12/1990","1548.00","1572.26","1536.89","1536.89","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","27/12/1990","1528.90","1555.48","1520.19","1528.90","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","28/12/1990","1517.93","1521.94","1498.16","1517.93","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","02/01/1991","1505.10","1509.58","1487.96","1505.10","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","03/01/1991","1539.50","1540.22","1500.54","1539.50","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/01/1991","1547.66","1552.15","1533.77","1547.66","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","07/01/1991","1507.87","1533.45","1501.26","1507.87","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","08/01/1991","1502.77","1507.37","1474.79","1502.77","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","09/01/1991","1552.19","1554.30","1509.38","1552.19","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","10/01/1991","1507.09","1519.51","1503.38","1507.09","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","11/01/1991","1494.94","1494.94","1494.94","1494.94","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","14/01/1991","1461.79","1463.73","1432.18","1441.17","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","15/01/1991","1438.16","1459.20","1425.26","1457.27","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","16/01/1991","1455.15","1476.71","1432.08","1455.41","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","17/01/1991","1547.00","1574.00","1524.00","1560.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/01/1991","1564.33","1568.48","1540.89","1559.56","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/01/1991","1559.56","1571.44","1545.33","1553.32","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/01/1991","1549.49","1553.32","1532.35","1546.59","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","23/01/1991","1537.78","1546.59","1519.28","1524.69","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","24/01/1991","1533.43","1556.19","1524.69","1551.35","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","25/01/1991","1556.96","1568.92","1551.35","1562.32","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","28/01/1991","1559.43","1566.14","1547.97","1565.68","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","29/01/1991","1567.42","1567.42","1548.43","1554.48","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","30/01/1991","1562.43","1584.59","1562.32","1582.44","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","31/01/1991","1595.54","1600.13","1566.19","1580.67","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","01/02/1991","1577.01","1587.32","1565.89","1578.07","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/02/1991","1581.29","1589.82","1576.80","1581.72","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","05/02/1991","1602.47","1608.48","1595.79","1606.38","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","06/02/1991","1601.59","1602.10","1588.56","1598.10","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","07/02/1991","1610.69","1610.69","1591.98","1598.22","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","08/02/1991","1595.07","1623.57","1592.03","1622.75","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","11/02/1991","1628.85","1641.59","1628.85","1637.29","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","12/02/1991","1647.50","1649.35","1622.31","1626.23","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","13/02/1991","1624.23","1642.20","1622.34","1635.83","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","14/02/1991","1649.62","1649.62","1649.62","1649.62","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","15/02/1991","1650.77","1703.47","1650.77","1670.39","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/02/1991","1694.95","1701.68","1674.38","1694.95","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/02/1991","1704.47","1719.54","1697.67","1700.93","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","20/02/1991","1683.93","1700.85","1681.59","1693.06","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/02/1991","1707.13","1721.95","1694.38","1709.71","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/02/1991","1717.97","1720.83","1710.13","1716.88","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","25/02/1991","1741.78","1751.10","1739.26","1745.17","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","26/02/1991","1736.59","1736.59","1707.76","1712.31","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","27/02/1991","1697.31","1732.66","1695.77","1731.02","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","28/02/1991","1751.23","1761.95","1748.18","1759.79","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","01/03/1991","1745.81","1755.23","1732.85","1746.79","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/03/1991","1750.34","1768.34","1742.35","1766.73","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","05/03/1991","1772.38","1800.63","1771.66","1800.63","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","06/03/1991","1826.25","1848.45","1811.92","1821.01","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","07/03/1991","1809.18","1837.00","1805.77","1831.84","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","08/03/1991","1843.09","1855.77","1822.81","1828.14","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","11/03/1991","1795.36","1795.36","1795.36","1795.36","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","12/03/1991","1797.91","1810.08","1782.64","1795.47","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","13/03/1991","1782.90","1787.22","1772.32","1781.17","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","14/03/1991","1795.80","1818.06","1795.33","1816.81","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","15/03/1991","1820.93","1823.45","1793.14","1800.48","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/03/1991","1783.52","1788.35","1769.98","1777.91","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/03/1991","1762.77","1775.13","1734.66","1740.96","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","20/03/1991","1726.41","1759.17","1726.41","1752.21","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/03/1991","1775.67","1779.16","1767.65","1771.31","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/03/1991","1768.00","1774.00","1760.00","1772.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","25/03/1991","1769.77","1779.10","1757.34","1773.55","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","26/03/1991","1767.61","1778.98","1766.94","1775.08","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","27/03/1991","1787.13","1801.13","1787.13","1797.06","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","28/03/1991","1798.09","1819.90","1794.26","1816.35","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","02/04/1991","1815.63","1831.45","1815.57","1827.09","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","03/04/1991","1845.00","1855.00","1844.00","1851.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/04/1991","1846.19","1859.28","1831.48","1836.20","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","05/04/1991","1835.63","1859.31","1835.42","1851.70","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","08/04/1991","1847.57","1847.57","1847.57","1847.57","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","09/04/1991","1851.00","1856.00","1843.00","1845.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","10/04/1991","1830.00","1830.00","1812.00","1816.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","11/04/1991","1815.17","1828.01","1806.31","1825.59","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","12/04/1991","1822.19","1837.64","1814.34","1821.43","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","15/04/1991","1822.71","1832.71","1820.23","1822.34","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","16/04/1991","1820.54","1821.43","1800.17","1802.91","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","17/04/1991","1811.00","1830.00","1810.00","1829.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/04/1991","1835.78","1839.91","1809.69","1815.73","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/04/1991","1798.18","1802.95","1787.28","1791.11","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/04/1991","1775.47","1778.31","1761.95","1767.19","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","23/04/1991","1777.94","1781.82","1761.95","1778.31","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","24/04/1991","1782.11","1784.52","1771.50","1782.03","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","25/04/1991","1778.01","1784.52","1771.50","1777.01","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","26/04/1991","1774.00","1788.00","1770.00","1774.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","29/04/1991","1787.75","1801.61","1783.78","1797.34","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","30/04/1991","1792.71","1792.71","1772.51","1779.18","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","02/05/1991","1793.18","1826.67","1786.77","1824.22","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","03/05/1991","1820.92","1833.83","1820.08","1832.31","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","06/05/1991","1831.00","1832.34","1816.57","1828.77","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","07/05/1991","1822.56","1831.36","1821.15","1830.18","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","10/05/1991","1838.84","1852.54","1838.56","1850.27","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","13/05/1991","1833.00","1842.00","1832.00","1834.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","14/05/1991","1831.83","1833.06","1799.00","1805.56","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","15/05/1991","1793.44","1806.52","1785.46","1802.63","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","16/05/1991","1806.47","1829.01","1806.17","1826.31","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","17/05/1991","1835.56","1838.15","1822.14","1826.95","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/05/1991","1826.51","1834.38","1819.69","1833.08","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/05/1991","1837.76","1846.06","1829.27","1831.13","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","23/05/1991","1817.20","1823.50","1817.20","1817.20","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","24/05/1991","1813.71","1820.34","1813.71","1813.71","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","27/05/1991","1798.51","1804.43","1792.01","1801.52","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","28/05/1991","1806.78","1810.90","1794.06","1807.81","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","29/05/1991","1823.69","1830.54","1816.80","1825.16","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","30/05/1991","1826.61","1838.40","1823.79","1837.08","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","31/05/1991","1847.98","1864.35","1844.98","1861.78","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","03/06/1991","1864.45","1877.86","1861.61","1865.66","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/06/1991","1859.73","1859.73","1845.54","1851.29","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","05/06/1991","1857.56","1870.23","1856.53","1862.92","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","06/06/1991","1860.00","1877.00","1858.00","1863.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","07/06/1991","1863.76","1863.76","1850.32","1852.51","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","10/06/1991","1840.53","1848.42","1840.53","1846.25","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","11/06/1991","1851.84","1876.84","1851.46","1874.81","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","12/06/1991","1869.00","1873.00","1846.00","1849.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","13/06/1991","1844.00","1851.00","1834.00","1847.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","14/06/1991","1852.39","1860.60","1842.68","1858.17","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","17/06/1991","1852.13","1861.43","1837.28","1844.84","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/06/1991","1824.54","1832.56","1819.18","1830.63","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/06/1991","1816.75","1818.56","1794.31","1798.18","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","20/06/1991","1799.68","1801.84","1784.43","1793.65","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/06/1991","1802.29","1815.60","1801.80","1806.63","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","24/06/1991","1794.73","1795.81","1773.41","1775.63","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","25/06/1991","1768.70","1788.42","1767.86","1775.53","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","26/06/1991","1779.43","1788.42","1760.52","1767.86","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","27/06/1991","1765.00","1775.00","1757.00","1767.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","28/06/1991","1764.58","1767.82","1734.44","1747.61","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","01/07/1991","1767.71","1772.85","1761.23","1772.81","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","02/07/1991","1761.85","1761.85","1744.98","1750.46","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","03/07/1991","1733.06","1739.70","1713.91","1718.02","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/07/1991","1726.14","1734.35","1704.80","1708.05","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","05/07/1991","1705.18","1723.14","1697.07","1723.14","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","08/07/1991","1709.01","1715.45","1697.55","1714.30","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","09/07/1991","1732.28","1735.70","1722.93","1734.44","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","10/07/1991","1736.43","1757.38","1734.86","1757.38","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","11/07/1991","1755.13","1763.68","1747.95","1754.03","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","12/07/1991","1761.65","1764.81","1751.44","1754.29","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","15/07/1991","1753.00","1760.36","1746.93","1759.77","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","16/07/1991","1762.38","1770.20","1751.94","1755.51","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","17/07/1991","1753.77","1758.10","1745.05","1758.10","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/07/1991","1752.27","1757.91","1746.71","1757.54","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/07/1991","1761.82","1765.75","1759.44","1763.54","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/07/1991","1757.69","1764.71","1751.96","1762.78","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","23/07/1991","1761.59","1775.79","1761.41","1768.93","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","24/07/1991","1770.43","1785.80","1770.43","1778.06","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","25/07/1991","1773.95","1782.63","1773.50","1780.01","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","26/07/1991","1778.31","1780.80","1759.80","1767.66","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","29/07/1991","1759.50","1760.53","1754.46","1757.90","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","30/07/1991","1759.82","1760.81","1751.04","1756.58","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","31/07/1991","1752.95","1757.20","1741.07","1754.72","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","01/08/1991","1762.06","1769.81","1760.46","1766.81","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","02/08/1991","1764.69","1777.41","1760.98","1766.52","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","05/08/1991","1766.10","1768.52","1760.83","1762.21","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","06/08/1991","1755.30","1760.25","1752.44","1759.53","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","07/08/1991","1769.89","1786.66","1767.93","1782.43","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","08/08/1991","1779.81","1789.71","1779.68","1789.50","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","09/08/1991","1783.68","1788.06","1779.65","1783.54","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","12/08/1991","1778.81","1781.80","1771.43","1780.38","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","13/08/1991","1785.95","1810.06","1785.27","1808.83","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","14/08/1991","1807.45","1820.31","1806.94","1820.31","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/08/1991","1723.81","1723.81","1663.28","1687.54","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","20/08/1991","1712.00","1731.00","1704.00","1725.00","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/08/1991","1739.45","1793.03","1738.50","1792.86","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/08/1991","1804.91","1828.18","1796.96","1819.13","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","23/08/1991","1823.90","1838.50","1822.47","1833.44","0.00","0.00","-","EUR"
